ts_utc_seconds,funding_rate_per_8h,source
1572206400,0.0001,bitmex_XBTUSD
1572220800,0.00012485,binance_BTCUSDT
1572235200,0.0001,bitmex_XBTUSD
1572249600,0.00078363,binance_BTCUSDT
1572264000,0.000231,bitmex_XBTUSD
1572278400,0.00073711,binance_BTCUSDT
1572292800,0.000222,bitmex_XBTUSD
1572307200,0.00053797,binance_BTCUSDT
1572321600,0.000219,bitmex_XBTUSD
1572336000,0.00016366,binance_BTCUSDT
1572350400,0.000166,bitmex_XBTUSD
1572364800,0.00046967,binance_BTCUSDT
1572379200,0.00049,bitmex_XBTUSD
1572393600,0.00025294,binance_BTCUSDT
1572408000,0.0001,bitmex_XBTUSD
1572422400,0.0002903,binance_BTCUSDT
1572436800,0.0001,bitmex_XBTUSD
1572451200,0.00052312,binance_BTCUSDT
1572465600,0.0001,bitmex_XBTUSD
1572480000,0.0001317,binance_BTCUSDT
1572494400,0.0001,bitmex_XBTUSD
1572508800,0.00038598,binance_BTCUSDT
1572523200,0.0001,bitmex_XBTUSD
1572537600,0.00041061,binance_BTCUSDT
1572552000,0.0001,bitmex_XBTUSD
1572566400,0.00015873,binance_BTCUSDT
1572580800,0.0001,bitmex_XBTUSD
1572595200,0.00048728,binance_BTCUSDT
1572609600,0.0001,bitmex_XBTUSD
1572624000,0.0001,binance_BTCUSDT
1572638400,0.0001,bitmex_XBTUSD
1572652800,0.0001,binance_BTCUSDT
1572667200,0.0001,bitmex_XBTUSD
1572681600,0.0001,binance_BTCUSDT
1572696000,0.0001,bitmex_XBTUSD
1572710400,0.0001,binance_BTCUSDT
1572724800,0.0001,bitmex_XBTUSD
1572739200,0.0001,binance_BTCUSDT
1572753600,0.0001,bitmex_XBTUSD
1572768000,0.0001,binance_BTCUSDT
1572782400,0.0001,bitmex_XBTUSD
1572796800,0.0001,binance_BTCUSDT
1572811200,0.0001,bitmex_XBTUSD
1572825600,0.0001,binance_BTCUSDT
1572840000,0.0001,bitmex_XBTUSD
1572854400,0.00010072,binance_BTCUSDT
1572868800,0.0001,bitmex_XBTUSD
1572883200,0.0001,binance_BTCUSDT
1572897600,0.000193,bitmex_XBTUSD
1572912000,0.0001,binance_BTCUSDT
1572926400,0.000119,bitmex_XBTUSD
1572940800,0.0001,binance_BTCUSDT
1572955200,0.000321,bitmex_XBTUSD
1572969600,0.0001,binance_BTCUSDT
1572984000,0.000257,bitmex_XBTUSD
1572998400,0.0001,binance_BTCUSDT
1573012800,0.0001,bitmex_XBTUSD
1573027200,0.0001,binance_BTCUSDT
1573041600,0.000198,bitmex_XBTUSD
1573056000,0.00013877,binance_BTCUSDT
1573070400,0.000374,bitmex_XBTUSD
1573084800,0.00027025,binance_BTCUSDT
1573099200,0.000215,bitmex_XBTUSD
1573113600,0.00018004,binance_BTCUSDT
1573128000,0.000178,bitmex_XBTUSD
1573142400,0.0001953,binance_BTCUSDT
1573156800,0.000149,bitmex_XBTUSD
1573171200,0.000125,binance_BTCUSDT
1573185600,0.0001,bitmex_XBTUSD
1573200000,0.0001,binance_BTCUSDT
1573214400,0.000229,bitmex_XBTUSD
1573228800,0.0001,binance_BTCUSDT
1573243200,0.00014,bitmex_XBTUSD
1573257600,0.0001,binance_BTCUSDT
1573272000,0.0001,bitmex_XBTUSD
1573286400,0.0001,binance_BTCUSDT
1573300800,0.0001,bitmex_XBTUSD
1573315200,0.0001,binance_BTCUSDT
1573329600,0.0001,bitmex_XBTUSD
1573344000,0.0001,binance_BTCUSDT
1573358400,0.0001,bitmex_XBTUSD
1573372800,0.0001,binance_BTCUSDT
1573387200,0.0001,bitmex_XBTUSD
1573401600,0.0001,binance_BTCUSDT
1573416000,0.0001,bitmex_XBTUSD
1573430400,0.0001,binance_BTCUSDT
1573444800,0.0001,bitmex_XBTUSD
1573459200,0.0001,binance_BTCUSDT
1573473600,0.0001,bitmex_XBTUSD
1573488000,0.0001,binance_BTCUSDT
1573502400,0.0001,bitmex_XBTUSD
1573516800,0.0001,binance_BTCUSDT
1573531200,0.0001,bitmex_XBTUSD
1573545600,0.0001,binance_BTCUSDT
1573560000,0.0001,bitmex_XBTUSD
1573574400,0.0001,binance_BTCUSDT
1573588800,0.0001,bitmex_XBTUSD
1573603200,-0.00022089,binance_BTCUSDT
1573617600,0.0001,bitmex_XBTUSD
1573632000,0.0001,binance_BTCUSDT
1573646400,0.0001,bitmex_XBTUSD
1573660800,0.0001,binance_BTCUSDT
1573675200,0.000112,bitmex_XBTUSD
1573689600,0.0001,binance_BTCUSDT
1573704000,0.0001,bitmex_XBTUSD
1573718400,0.0001,binance_BTCUSDT
1573732800,0.0001,bitmex_XBTUSD
1573747200,0.0001,binance_BTCUSDT
1573761600,0.0001,bitmex_XBTUSD
1573776000,0.0001,binance_BTCUSDT
1573790400,0.0001,bitmex_XBTUSD
1573804800,0.0001,binance_BTCUSDT
1573819200,0.0001,bitmex_XBTUSD
1573833600,0.0001,binance_BTCUSDT
1573848000,0.0001,bitmex_XBTUSD
1573862400,0.0001,binance_BTCUSDT
1573876800,0.0001,bitmex_XBTUSD
1573891200,0.0001,binance_BTCUSDT
1573905600,0.0001,bitmex_XBTUSD
1573920000,0.0001,binance_BTCUSDT
1573934400,0.0001,bitmex_XBTUSD
1573948800,0.0001,binance_BTCUSDT
1573963200,0.0001,bitmex_XBTUSD
1573977600,0.0001,binance_BTCUSDT
1573992000,0.0001,bitmex_XBTUSD
1574006400,0.0001,binance_BTCUSDT
1574020800,0.0001,bitmex_XBTUSD
1574035200,0.0001,binance_BTCUSDT
1574049600,0.0001,bitmex_XBTUSD
1574064000,0.0001,binance_BTCUSDT
1574078400,0.0001,bitmex_XBTUSD
1574092800,0.0001,binance_BTCUSDT
1574107200,0.000196,bitmex_XBTUSD
1574121600,0.0001,binance_BTCUSDT
1574136000,0.0001,bitmex_XBTUSD
1574150400,0.0001,binance_BTCUSDT
1574164800,0.0001,bitmex_XBTUSD
1574179200,0.0001,binance_BTCUSDT
1574193600,0.0001,bitmex_XBTUSD
1574208000,0.0001,binance_BTCUSDT
1574222400,0.0001,bitmex_XBTUSD
1574236800,0.0001,binance_BTCUSDT
1574251200,0.0001,bitmex_XBTUSD
1574265600,0.0001,binance_BTCUSDT
1574280000,0.0001,bitmex_XBTUSD
1574294400,0.0001,binance_BTCUSDT
1574308800,0.0001,bitmex_XBTUSD
1574323200,0.0001,binance_BTCUSDT
1574337600,0.0001,bitmex_XBTUSD
1574352000,0.0001,binance_BTCUSDT
1574366400,0.0001,bitmex_XBTUSD
1574380800,6.832e-05,binance_BTCUSDT
1574395200,0.0001,bitmex_XBTUSD
1574409600,9.601e-05,binance_BTCUSDT
1574424000,-2.9e-05,bitmex_XBTUSD
1574438400,-0.00025622,binance_BTCUSDT
1574452800,0.0001,bitmex_XBTUSD
1574467200,-0.0002867,binance_BTCUSDT
1574481600,-0.000423,bitmex_XBTUSD
1574496000,-0.00017048,binance_BTCUSDT
1574510400,-0.000186,bitmex_XBTUSD
1574524800,-0.0001429,binance_BTCUSDT
1574539200,-8e-06,bitmex_XBTUSD
1574553600,-0.00010216,binance_BTCUSDT
1574568000,-2e-06,bitmex_XBTUSD
1574582400,0.0001,binance_BTCUSDT
1574596800,2.1e-05,bitmex_XBTUSD
1574611200,0.0001,binance_BTCUSDT
1574625600,-8.5e-05,bitmex_XBTUSD
1574640000,0.0001,binance_BTCUSDT
1574654400,0.0001,bitmex_XBTUSD
1574668800,-3.046e-05,binance_BTCUSDT
1574683200,6e-05,bitmex_XBTUSD
1574697600,-0.00011089,binance_BTCUSDT
1574712000,-0.000227,bitmex_XBTUSD
1574726400,-8.462e-05,binance_BTCUSDT
1574740800,-0.000187,bitmex_XBTUSD
1574755200,-0.00046229,binance_BTCUSDT
1574769600,4.5e-05,bitmex_XBTUSD
1574784000,-0.00036807,binance_BTCUSDT
1574798400,-0.000152,bitmex_XBTUSD
1574812800,-0.00018098,binance_BTCUSDT
1574827200,-0.000246,bitmex_XBTUSD
1574841600,-0.00015744,binance_BTCUSDT
1574856000,3.7e-05,bitmex_XBTUSD
1574870400,0.0001,binance_BTCUSDT
1574884800,0.0001,bitmex_XBTUSD
1574899200,0.0001,binance_BTCUSDT
1574913600,5.4e-05,bitmex_XBTUSD
1574928000,0.0001,binance_BTCUSDT
1574942400,8.7e-05,bitmex_XBTUSD
1574956800,0.0001,binance_BTCUSDT
1574971200,-9e-06,bitmex_XBTUSD
1574985600,0.0001,binance_BTCUSDT
1575000000,-0.000139,bitmex_XBTUSD
1575014400,0.0001,binance_BTCUSDT
1575028800,-0.000122,bitmex_XBTUSD
1575043200,0.0001,binance_BTCUSDT
1575057600,9e-06,bitmex_XBTUSD
1575072000,0.0001,binance_BTCUSDT
1575086400,0.0001,bitmex_XBTUSD
1575100800,-1.926e-05,binance_BTCUSDT
1575115200,-1e-05,bitmex_XBTUSD
1575129600,0.0001,binance_BTCUSDT
1575144000,-3.4e-05,bitmex_XBTUSD
1575158400,0.0001,binance_BTCUSDT
1575172800,4.5e-05,bitmex_XBTUSD
1575187200,0.0001,binance_BTCUSDT
1575201600,-5.4e-05,bitmex_XBTUSD
1575216000,0.0001,binance_BTCUSDT
1575230400,-3.2e-05,bitmex_XBTUSD
1575244800,0.0001,binance_BTCUSDT
1575259200,6.9e-05,bitmex_XBTUSD
1575273600,0.0001,binance_BTCUSDT
1575288000,9.5e-05,bitmex_XBTUSD
1575302400,1.721e-05,binance_BTCUSDT
1575316800,9e-05,bitmex_XBTUSD
1575331200,1.418e-05,binance_BTCUSDT
1575345600,-3.5e-05,bitmex_XBTUSD
1575360000,8.902e-05,binance_BTCUSDT
1575374400,7.7e-05,bitmex_XBTUSD
1575388800,-1.025e-05,binance_BTCUSDT
1575403200,0.0001,bitmex_XBTUSD
1575417600,-3.55e-06,binance_BTCUSDT
1575432000,2.4e-05,bitmex_XBTUSD
1575446400,3.333e-05,binance_BTCUSDT
1575460800,4.7e-05,bitmex_XBTUSD
1575475200,-5.268e-05,binance_BTCUSDT
1575489600,-0.000101,bitmex_XBTUSD
1575504000,2.564e-05,binance_BTCUSDT
1575518400,3e-05,bitmex_XBTUSD
1575532800,-9.765e-05,binance_BTCUSDT
1575547200,-0.00039,bitmex_XBTUSD
1575561600,1.789e-05,binance_BTCUSDT
1575576000,-0.000103,bitmex_XBTUSD
1575590400,7.761e-05,binance_BTCUSDT
1575604800,0.0001,bitmex_XBTUSD
1575619200,5.834e-05,binance_BTCUSDT
1575633600,5.8e-05,bitmex_XBTUSD
1575648000,6.551e-05,binance_BTCUSDT
1575662400,0.0001,bitmex_XBTUSD
1575676800,0.0001,binance_BTCUSDT
1575691200,9.5e-05,bitmex_XBTUSD
1575705600,3.809e-05,binance_BTCUSDT
1575720000,0.0001,bitmex_XBTUSD
1575734400,0.0001,binance_BTCUSDT
1575748800,0.0001,bitmex_XBTUSD
1575763200,0.0001,binance_BTCUSDT
1575777600,5.5e-05,bitmex_XBTUSD
1575792000,0.0001,binance_BTCUSDT
1575806400,0.0001,bitmex_XBTUSD
1575820800,0.0001,binance_BTCUSDT
1575835200,2.9e-05,bitmex_XBTUSD
1575849600,0.0001,binance_BTCUSDT
1575864000,9.7e-05,bitmex_XBTUSD
1575878400,0.0001,binance_BTCUSDT
1575892800,0.0001,bitmex_XBTUSD
1575907200,0.0001,binance_BTCUSDT
1575921600,0.0001,bitmex_XBTUSD
1575936000,0.0001,binance_BTCUSDT
1575950400,0.0001,bitmex_XBTUSD
1575964800,0.0001,binance_BTCUSDT
1575979200,0.0001,bitmex_XBTUSD
1575993600,0.0001,binance_BTCUSDT
1576008000,0.0001,bitmex_XBTUSD
1576022400,0.0001,binance_BTCUSDT
1576036800,0.0001,bitmex_XBTUSD
1576051200,4.062e-05,binance_BTCUSDT
1576065600,-7e-06,bitmex_XBTUSD
1576080000,-5.692e-05,binance_BTCUSDT
1576094400,0.0001,bitmex_XBTUSD
1576108800,3.16e-05,binance_BTCUSDT
1576123200,-5.3e-05,bitmex_XBTUSD
1576137600,-3.2e-06,binance_BTCUSDT
1576152000,6e-06,bitmex_XBTUSD
1576166400,-8.52e-05,binance_BTCUSDT
1576180800,0.0001,bitmex_XBTUSD
1576195200,-7.162e-05,binance_BTCUSDT
1576209600,9.3e-05,bitmex_XBTUSD
1576224000,-0.00011387,binance_BTCUSDT
1576238400,0.0001,bitmex_XBTUSD
1576252800,-9.781e-05,binance_BTCUSDT
1576267200,0.0001,bitmex_XBTUSD
1576281600,-5.358e-05,binance_BTCUSDT
1576296000,4.6e-05,bitmex_XBTUSD
1576310400,2.252e-05,binance_BTCUSDT
1576324800,-9e-05,bitmex_XBTUSD
1576339200,0.0001,binance_BTCUSDT
1576353600,-5.9e-05,bitmex_XBTUSD
1576368000,-1.788e-05,binance_BTCUSDT
1576382400,-0.000283,bitmex_XBTUSD
1576396800,7.982e-05,binance_BTCUSDT
1576411200,-5.5e-05,bitmex_XBTUSD
1576425600,2.225e-05,binance_BTCUSDT
1576440000,7.2e-05,bitmex_XBTUSD
1576454400,-0.00013465,binance_BTCUSDT
1576468800,0.0001,bitmex_XBTUSD
1576483200,-0.00010782,binance_BTCUSDT
1576497600,9e-05,bitmex_XBTUSD
1576512000,-3.652e-05,binance_BTCUSDT
1576526400,0.0001,bitmex_XBTUSD
1576540800,-4.606e-05,binance_BTCUSDT
1576555200,0.0001,bitmex_XBTUSD
1576569600,-0.00013429,binance_BTCUSDT
1576584000,-9.6e-05,bitmex_XBTUSD
1576598400,-1.606e-05,binance_BTCUSDT
1576612800,2.5e-05,bitmex_XBTUSD
1576627200,-0.00013767,binance_BTCUSDT
1576641600,-0.000198,bitmex_XBTUSD
1576656000,-0.00022278,binance_BTCUSDT
1576670400,-0.000351,bitmex_XBTUSD
1576684800,-0.0001509,binance_BTCUSDT
1576699200,7.2e-05,bitmex_XBTUSD
1576713600,0.0001,binance_BTCUSDT
1576728000,-0.000331,bitmex_XBTUSD
1576742400,0.0001,binance_BTCUSDT
1576756800,0.0001,bitmex_XBTUSD
1576771200,0.0001,binance_BTCUSDT
1576785600,3.7e-05,bitmex_XBTUSD
1576800000,2.383e-05,binance_BTCUSDT
1576814400,-0.000159,bitmex_XBTUSD
1576828800,1.034e-05,binance_BTCUSDT
1576843200,0.0001,bitmex_XBTUSD
1576857600,3.19e-05,binance_BTCUSDT
1576872000,0.0001,bitmex_XBTUSD
1576886400,-2.37e-06,binance_BTCUSDT
1576900800,-2.4e-05,bitmex_XBTUSD
1576915200,0.0001,binance_BTCUSDT
1576929600,3.1e-05,bitmex_XBTUSD
1576944000,0.0001,binance_BTCUSDT
1576958400,-2e-05,bitmex_XBTUSD
1576972800,0.0001,binance_BTCUSDT
1576987200,9.5e-05,bitmex_XBTUSD
1577001600,0.0001,binance_BTCUSDT
1577016000,0.0001,bitmex_XBTUSD
1577030400,1.57e-05,binance_BTCUSDT
1577044800,0.0001,bitmex_XBTUSD
1577059200,0.0001,binance_BTCUSDT
1577073600,0.0001,bitmex_XBTUSD
1577088000,0.0001,binance_BTCUSDT
1577102400,0.0001,bitmex_XBTUSD
1577116800,0.0001,binance_BTCUSDT
1577131200,0.0001,bitmex_XBTUSD
1577145600,0.0001,binance_BTCUSDT
1577160000,0.0001,bitmex_XBTUSD
1577174400,0.0001,binance_BTCUSDT
1577188800,0.0001,bitmex_XBTUSD
1577203200,0.0001,binance_BTCUSDT
1577217600,0.0001,bitmex_XBTUSD
1577232000,0.0001,binance_BTCUSDT
1577246400,0.0001,bitmex_XBTUSD
1577260800,6.107e-05,binance_BTCUSDT
1577275200,0.0001,bitmex_XBTUSD
1577289600,0.0001,binance_BTCUSDT
1577304000,0.0001,bitmex_XBTUSD
1577318400,0.0001,binance_BTCUSDT
1577332800,0.0001,bitmex_XBTUSD
1577347200,0.0001,binance_BTCUSDT
1577361600,0.0001,bitmex_XBTUSD
1577376000,-2.854e-05,binance_BTCUSDT
1577390400,0.0001,bitmex_XBTUSD
1577404800,2.605e-05,binance_BTCUSDT
1577419200,0.0001,bitmex_XBTUSD
1577433600,-5.694e-05,binance_BTCUSDT
1577448000,0.0001,bitmex_XBTUSD
1577462400,-8.764e-05,binance_BTCUSDT
1577476800,0.0001,bitmex_XBTUSD
1577491200,-7.701e-05,binance_BTCUSDT
1577505600,0.0001,bitmex_XBTUSD
1577520000,-4.257e-05,binance_BTCUSDT
1577534400,0.0001,bitmex_XBTUSD
1577548800,2.166e-05,binance_BTCUSDT
1577563200,0.0001,bitmex_XBTUSD
1577577600,-0.0002325,binance_BTCUSDT
1577592000,0.0001,bitmex_XBTUSD
1577606400,0.0001,binance_BTCUSDT
1577620800,0.0001,bitmex_XBTUSD
1577635200,-8.727e-05,binance_BTCUSDT
1577649600,0.0001,bitmex_XBTUSD
1577664000,-0.00010232,binance_BTCUSDT
1577678400,0.0001,bitmex_XBTUSD
1577692800,-0.0001794,binance_BTCUSDT
1577707200,0.0001,bitmex_XBTUSD
1577721600,-1.406e-05,binance_BTCUSDT
1577736000,0.0001,bitmex_XBTUSD
1577750400,3.936e-05,binance_BTCUSDT
1577764800,0.0001,bitmex_XBTUSD
1577779200,-0.0001305,binance_BTCUSDT
1577793600,0.0001,bitmex_XBTUSD
1577808000,-2.403e-05,binance_BTCUSDT
1577822400,0.0001,bitmex_XBTUSD
1577836800,-0.00012359,binance_BTCUSDT
1577851200,0.0001,bitmex_XBTUSD
1577865600,-0.00012383,binance_BTCUSDT
1577880000,0.0001,bitmex_XBTUSD
1577894400,-9.664e-05,binance_BTCUSDT
1577908800,0.0001,bitmex_XBTUSD
1577923200,3.662e-05,binance_BTCUSDT
1577937600,0.0001,bitmex_XBTUSD
1577952000,0.0001,binance_BTCUSDT
1577966400,0.0001,bitmex_XBTUSD
1577980800,1.04e-06,binance_BTCUSDT
1577995200,0.0001,bitmex_XBTUSD
1578009600,-1.664e-05,binance_BTCUSDT
1578024000,1e-06,bitmex_XBTUSD
1578038400,-1.553e-05,binance_BTCUSDT
1578052800,-1e-06,bitmex_XBTUSD
1578067200,0.0001,binance_BTCUSDT
1578081600,0.0001,bitmex_XBTUSD
1578096000,0.0001,binance_BTCUSDT
1578110400,0.0001,bitmex_XBTUSD
1578124800,8.4e-07,binance_BTCUSDT
1578139200,0.0001,bitmex_XBTUSD
1578153600,7.387e-05,binance_BTCUSDT
1578168000,0.0001,bitmex_XBTUSD
1578182400,0.0001,binance_BTCUSDT
1578196800,0.0001,bitmex_XBTUSD
1578211200,0.0001,binance_BTCUSDT
1578225600,0.0001,bitmex_XBTUSD
1578240000,0.0001,binance_BTCUSDT
1578254400,0.0001,bitmex_XBTUSD
1578268800,0.0001,binance_BTCUSDT
1578283200,0.0001,bitmex_XBTUSD
1578297600,0.0001,binance_BTCUSDT
1578312000,0.0001,bitmex_XBTUSD
1578326400,0.0001,binance_BTCUSDT
1578340800,0.0001,bitmex_XBTUSD
1578355200,0.0001,binance_BTCUSDT
1578369600,0.0001,bitmex_XBTUSD
1578384000,0.0001,binance_BTCUSDT
1578398400,0.0001,bitmex_XBTUSD
1578412800,0.0001,binance_BTCUSDT
1578427200,0.0001,bitmex_XBTUSD
1578441600,0.00012514,binance_BTCUSDT
1578456000,0.0001,bitmex_XBTUSD
1578470400,0.0001,binance_BTCUSDT
1578484800,0.0001,bitmex_XBTUSD
1578499200,0.0001,binance_BTCUSDT
1578513600,0.0001,bitmex_XBTUSD
1578528000,0.0001,binance_BTCUSDT
1578542400,0.0001,bitmex_XBTUSD
1578556800,0.0001,binance_BTCUSDT
1578571200,0.0001,bitmex_XBTUSD
1578585600,0.0001,binance_BTCUSDT
1578600000,0.0001,bitmex_XBTUSD
1578614400,0.0001,binance_BTCUSDT
1578628800,0.0001,bitmex_XBTUSD
1578643200,0.0001,binance_BTCUSDT
1578657600,0.0001,bitmex_XBTUSD
1578672000,0.0001,binance_BTCUSDT
1578686400,0.0001,bitmex_XBTUSD
1578700800,0.0001,binance_BTCUSDT
1578715200,0.0001,bitmex_XBTUSD
1578729600,0.00017846,binance_BTCUSDT
1578744000,0.0001,bitmex_XBTUSD
1578758400,0.0001,binance_BTCUSDT
1578772800,0.0001,bitmex_XBTUSD
1578787200,0.0001,binance_BTCUSDT
1578801600,0.0001,bitmex_XBTUSD
1578816000,0.0001,binance_BTCUSDT
1578830400,0.0001,bitmex_XBTUSD
1578844800,0.0001,binance_BTCUSDT
1578859200,0.0001,bitmex_XBTUSD
1578873600,0.0001,binance_BTCUSDT
1578888000,0.0001,bitmex_XBTUSD
1578902400,0.0001,binance_BTCUSDT
1578916800,0.0001,bitmex_XBTUSD
1578931200,0.0001,binance_BTCUSDT
1578945600,0.0001,bitmex_XBTUSD
1578960000,0.0001,binance_BTCUSDT
1578974400,0.0001,bitmex_XBTUSD
1578988800,0.000259,binance_BTCUSDT
1579003200,0.0001,bitmex_XBTUSD
1579017600,0.0001,binance_BTCUSDT
1579032000,0.000283,bitmex_XBTUSD
1579046400,0.00049392,binance_BTCUSDT
1579060800,0.0001,bitmex_XBTUSD
1579075200,0.00019497,binance_BTCUSDT
1579089600,0.000357,bitmex_XBTUSD
1579104000,0.0001,binance_BTCUSDT
1579118400,0.000311,bitmex_XBTUSD
1579132800,0.0001,binance_BTCUSDT
1579147200,0.0001,bitmex_XBTUSD
1579161600,0.00041191,binance_BTCUSDT
1579176000,0.0001,bitmex_XBTUSD
1579190400,0.00031466,binance_BTCUSDT
1579204800,0.000322,bitmex_XBTUSD
1579219200,0.0001,binance_BTCUSDT
1579233600,0.00028,bitmex_XBTUSD
1579248000,0.00015027,binance_BTCUSDT
1579262400,0.000239,bitmex_XBTUSD
1579276800,0.00056749,binance_BTCUSDT
1579291200,0.00051,bitmex_XBTUSD
1579305600,0.0001,binance_BTCUSDT
1579320000,0.0001,bitmex_XBTUSD
1579334400,0.00029182,binance_BTCUSDT
1579348800,0.0001,bitmex_XBTUSD
1579363200,0.00032081,binance_BTCUSDT
1579377600,0.000319,bitmex_XBTUSD
1579392000,0.00020041,binance_BTCUSDT
1579406400,0.00013,bitmex_XBTUSD
1579420800,0.00039329,binance_BTCUSDT
1579435200,0.00012,bitmex_XBTUSD
1579449600,0.00092467,binance_BTCUSDT
1579464000,0.000145,bitmex_XBTUSD
1579478400,0.00029702,binance_BTCUSDT
1579492800,0.0001,bitmex_XBTUSD
1579507200,0.0001,binance_BTCUSDT
1579521600,0.0001,bitmex_XBTUSD
1579536000,0.00010782,binance_BTCUSDT
1579550400,0.0001,bitmex_XBTUSD
1579564800,0.00012057,binance_BTCUSDT
1579579200,0.0001,bitmex_XBTUSD
1579593600,0.00015425,binance_BTCUSDT
1579608000,0.0001,bitmex_XBTUSD
1579622400,0.0001574,binance_BTCUSDT
1579636800,0.000215,bitmex_XBTUSD
1579651200,0.0001,binance_BTCUSDT
1579665600,0.0001,bitmex_XBTUSD
1579680000,0.00021392,binance_BTCUSDT
1579694400,0.000322,bitmex_XBTUSD
1579708800,0.0001,binance_BTCUSDT
1579723200,0.0001,bitmex_XBTUSD
1579737600,0.0001,binance_BTCUSDT
1579752000,0.0001,bitmex_XBTUSD
1579766400,0.0001,binance_BTCUSDT
1579780800,0.0001,bitmex_XBTUSD
1579795200,0.00052304,binance_BTCUSDT
1579809600,0.0001,bitmex_XBTUSD
1579824000,0.00054719,binance_BTCUSDT
1579838400,0.000341,bitmex_XBTUSD
1579852800,0.00042124,binance_BTCUSDT
1579867200,0.0001,bitmex_XBTUSD
1579881600,0.00017948,binance_BTCUSDT
1579896000,0.0001,bitmex_XBTUSD
1579910400,0.0001,binance_BTCUSDT
1579924800,0.0001,bitmex_XBTUSD
1579939200,0.0001,binance_BTCUSDT
1579953600,0.0001,bitmex_XBTUSD
1579968000,0.0001,binance_BTCUSDT
1579982400,0.0001,bitmex_XBTUSD
1579996800,0.0001,binance_BTCUSDT
1580011200,0.0001,bitmex_XBTUSD
1580025600,0.0001,binance_BTCUSDT
1580040000,0.0001,bitmex_XBTUSD
1580054400,0.0001,binance_BTCUSDT
1580068800,0.0001,bitmex_XBTUSD
1580083200,0.0001,binance_BTCUSDT
1580097600,0.0001,bitmex_XBTUSD
1580112000,0.0001,binance_BTCUSDT
1580126400,0.0001,bitmex_XBTUSD
1580140800,0.0001,binance_BTCUSDT
1580155200,0.0001,bitmex_XBTUSD
1580169600,0.0001,binance_BTCUSDT
1580184000,0.0001,bitmex_XBTUSD
1580198400,0.00068689,binance_BTCUSDT
1580212800,0.00042,bitmex_XBTUSD
1580227200,0.00054394,binance_BTCUSDT
1580241600,0.000614,bitmex_XBTUSD
1580256000,0.00062324,binance_BTCUSDT
1580270400,0.000238,bitmex_XBTUSD
1580284800,0.00108193,binance_BTCUSDT
1580299200,0.000597,bitmex_XBTUSD
1580313600,0.00053694,binance_BTCUSDT
1580328000,0.000676,bitmex_XBTUSD
1580342400,0.000236,binance_BTCUSDT
1580356800,0.000316,bitmex_XBTUSD
1580371200,0.00024877,binance_BTCUSDT
1580385600,0.000438,bitmex_XBTUSD
1580400000,0.00034852,binance_BTCUSDT
1580414400,0.000732,bitmex_XBTUSD
1580428800,0.00053551,binance_BTCUSDT
1580443200,0.000317,bitmex_XBTUSD
1580457600,0.00077154,binance_BTCUSDT
1580472000,0.000216,bitmex_XBTUSD
1580486400,0.00039858,binance_BTCUSDT
1580500800,0.000522,bitmex_XBTUSD
1580515200,0.00074991,binance_BTCUSDT
1580529600,0.0001,bitmex_XBTUSD
1580544000,0.00065667,binance_BTCUSDT
1580558400,0.0001,bitmex_XBTUSD
1580572800,0.00049052,binance_BTCUSDT
1580587200,0.000283,bitmex_XBTUSD
1580601600,0.00028263,binance_BTCUSDT
1580616000,0.000106,bitmex_XBTUSD
1580630400,0.00034916,binance_BTCUSDT
1580644800,0.0001,bitmex_XBTUSD
1580659200,0.00065524,binance_BTCUSDT
1580673600,0.000358,bitmex_XBTUSD
1580688000,0.00060677,binance_BTCUSDT
1580702400,0.000532,bitmex_XBTUSD
1580716800,0.00035862,binance_BTCUSDT
1580731200,0.000123,bitmex_XBTUSD
1580745600,0.0001,binance_BTCUSDT
1580760000,0.0001,bitmex_XBTUSD
1580774400,0.00099282,binance_BTCUSDT
1580788800,0.0001,bitmex_XBTUSD
1580803200,0.0005445,binance_BTCUSDT
1580817600,0.0001,bitmex_XBTUSD
1580832000,0.00038192,binance_BTCUSDT
1580846400,0.000112,bitmex_XBTUSD
1580860800,0.0001,binance_BTCUSDT
1580875200,0.0001,bitmex_XBTUSD
1580889600,0.0001,binance_BTCUSDT
1580904000,0.0001,bitmex_XBTUSD
1580918400,0.00052631,binance_BTCUSDT
1580932800,0.000493,bitmex_XBTUSD
1580947200,0.00164021,binance_BTCUSDT
1580961600,0.000708,bitmex_XBTUSD
1580976000,0.00078299,binance_BTCUSDT
1580990400,0.001201,bitmex_XBTUSD
1581004800,0.00055668,binance_BTCUSDT
1581019200,0.000534,bitmex_XBTUSD
1581033600,0.00035618,binance_BTCUSDT
1581048000,0.000298,bitmex_XBTUSD
1581062400,0.00019726,binance_BTCUSDT
1581076800,0.000472,bitmex_XBTUSD
1581091200,0.00034616,binance_BTCUSDT
1581105600,0.000778,bitmex_XBTUSD
1581120000,0.00039915,binance_BTCUSDT
1581134400,0.000274,bitmex_XBTUSD
1581148800,0.00062858,binance_BTCUSDT
1581163200,0.000249,bitmex_XBTUSD
1581177600,0.00099315,binance_BTCUSDT
1581192000,0.000301,bitmex_XBTUSD
1581206400,0.00042798,binance_BTCUSDT
1581220800,0.000556,bitmex_XBTUSD
1581235200,0.00081519,binance_BTCUSDT
1581249600,0.000227,bitmex_XBTUSD
1581264000,0.00113954,binance_BTCUSDT
1581278400,0.000584,bitmex_XBTUSD
1581292800,0.00106733,binance_BTCUSDT
